rank,trade_date,base_date,buy_date,target_date,ts_code,name,sector,close_T,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score,premium_final_score,premium_final_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_exclude_reason,premium_rank_mode,rank_premium_final,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,t1_up_rate,T+1上涨率,rank_limitup_continuation,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
49,20260624,20260624,20260625,20260626,601872.SH,招商轮船,水运,21.91,FULL,0,0,Outside TOP20,只观察不追,≤22.02,只观察不追,≤22.02,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤22.02,只观察不追,≤22.02,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.371598,0.371598,45.7608,45.7608,0.530892,0.530892,50.031,50.031,0.422942,53.7597,0.7214,54.8599,0.7063442044491223,0.9201191996050084,0.4906406665212627,0.4042827059164561,0.5205073120498738,0.5324597412890434,0.401330845877206,0.5077076447743427,0.6915537174670682,0.06907730978242556,0.08531742030327395,0.016401921740186908,0.034236578281433644,0.507824066364192,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.470331,0.371598,historical_bin_blend_v1,38.6082,52.364,48.681,66.343,45.0536,45.0536,37,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.580019,0.53695,0.404283,0.512227,0.467289,0.29814,67.3543,25.3688,60.65,74.65,0.292,0.0,76.5114,76.5114,0.223411,57.573,37.2391,48.2756,54.3489,33.5541,0.335541,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,51,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.07267821803691644,0.07267821803691644,up,high,0.966943,ehx:model_v1,-0.04212964272337394,0.02411356788434816,0.07015852867901107,0.11620348947367398,0.1824467000813973,21.0061134260561,22.444749722987336,23.50237975718884,24.609846893743924,26.29529047319947,0.8479586153309057,0.8479586153309057,47,48,48,0.5894225466765317,0.0,0.5517775719043414,,,,,,,,
50,20260624,20260624,20260625,20260626,600667.SH,太极实业,半导体,23.01,FULL,0,0,Outside TOP20,只观察不追,≤23.13,只观察不追,≤23.13,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,只观察不追,≤23.13,只观察不追,≤23.13,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,0.370153,0.370153,54.4263,54.4263,0.524452,0.524452,50.2155,50.2155,0.230146,40.8228,0.666912,42.5316,0.744555942746742,0.8940029532053254,0.5700920788728241,0.6349530461678217,0.539360420495177,0.5271138651163211,0.3776847845290593,0.5201035352662544,0.687466675895176,0.08038696831860069,0.09420715720984137,0.01511079959411518,0.030263804392695177,0.5630724881697949,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.468108,0.370153,historical_bin_blend_v1,43.5228,51.5181,54.6966,66.0617,49.2776,49.2776,30,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.586081,0.612159,0.634953,0.491689,0.483948,0.301462,63.7636,25.3688,58.39,72.89,0.313,0.0,75.9696,75.9696,0.23174,54.5434,27.7895,54.3848,51.8626,32.9114,0.329114,0,0,WATCH,t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50,professional_score_rule_guarded,52,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.0717374637131465,0.0717374637131465,up,high,0.958906,ehx:model_v1,-0.048999066489436596,0.020779075137769373,0.06928112940224967,0.11778318366672998,0.1875613252939372,21.909708247297143,23.493128618609983,24.6606790400395,25.88625383143312,27.75706019685898,0.832339683500502,0.832339683500502,45,51,51,0.6324699805351705,0.0,0.5753324251417121,,,,,,,,
51,20260624,20260624,20260625,20260626,603713.SH,密尔克卫,仓储物流,68.77,FULL,0,0,Outside TOP20,只观察不追,≤69.11,只观察不追,≤69.11,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤69.11,只观察不追,≤69.11,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.150503,0.150503,46.9033,46.9033,0.606233,0.606233,48.7031,48.7031,0.204607,52.6688,0.650832,44.0405,0.8545266067200551,0.9080755282313272,0.16616343890512447,0.4305959575403774,0.6554580276749347,0.556772868450776,0.46225812842922664,0.4293533524288155,0.8068199929300123,0.08375930510490753,0.10143441945572557,0.010997346684474977,0.05617554062612975,0.5147835125624376,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.177697,0.150503,historical_bin_blend_v1,23.2773,56.6175,47.7338,65.6543,36.1557,36.1557,62,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.675755,0.463457,0.430596,0.512193,0.455647,0.330025,48.7086,25.3688,47.18,48.98,0.0,0.0,71.3399,71.3399,0.170335,32.4508,63.5359,41.9712,54.2737,32.6978,0.326978,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,53,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.07014946247065598,0.07014946247065598,up,high,0.947267,ehx:model_v1,-0.06555276028339871,0.013116290982890695,0.06779832327085111,0.12248035555881154,0.20114940682510235,64.40651824985991,69.67794877435301,73.59417853410702,77.7305188998843,84.09246860851393,0.798500189090499,0.798500189090499,51,73,73,0.4956102655562461,0.0,0.4978596826586031,,,,,,,,
52,20260624,20260624,20260625,20260626,601133.SH,柏诚股份,建筑工程,32.37,FULL,0,0,Outside TOP20,只观察不追,≤32.53,只观察不追,≤32.53,观察池：t1_high_profit<0.50；若竞价弱于预期不追,观察池：t1_high_profit<0.50；若竞价弱于预期不追,只观察不追,≤32.53,只观察不追,≤32.53,观察池：t1_high_profit<0.50；若竞价弱于预期不追,观察池：t1_high_profit<0.50；若竞价弱于预期不追,0.415413,0.415413,60.7358,60.7358,0.663399,0.663399,57.7063,57.7063,0.349285,47.2133,0.644553,48.3656,0.8007875038962127,0.8413645262732304,0.6185060614409001,0.6975079450271089,0.7346744677741275,0.5555828077860522,0.5216706970922248,0.31541039766290446,0.6817497087279751,0.09084692435704653,0.10761807721011,0.017966018386113895,0.031051589732537806,0.6520442709618879,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.53774,0.415413,historical_bin_blend_v1,48.5385,66.5534,69.0945,66.4787,56.7379,56.7379,16,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.701868,0.636234,0.697508,0.55771,0.414462,0.283565,34.7191,25.3688,60.65,74.65,0.292,0.0,76.6199,76.6199,0.209348,61.3455,29.3458,57.5877,58.4771,32.6828,0.326828,0,0,WATCH,t1_high_profit<0.50,professional_score_rule_guarded,54,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.060844497410064216,0.060844497410064216,up,high,0.970819,ehx:model_v1,-0.04647101818217238,0.015789000635075906,0.05906528660031245,0.10234157256554899,0.1646015913827984,30.90015035520128,32.88514606957229,34.339536381163775,35.85824908238296,38.16174825423728,0.8213629962864126,0.8213629962864126,19,91,91,0.6569268767892283,0.0,0.6207910562367285,,,,,,,,
53,20260624,20260624,20260625,20260626,688593.SH,新相微,半导体,35.78,FULL,0,0,Outside TOP20,只观察不追,≤35.96,只观察不追,≤35.96,观察池：t_attack<0.55;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_high_profit<0.50；若竞价弱于预期不追,只观察不追,≤35.96,只观察不追,≤35.96,观察池：t_attack<0.55;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_high_profit<0.50；若竞价弱于预期不追,0.202766,0.202766,44.6535,44.6535,0.625962,0.625962,46.7043,46.7043,0.075042,42.8023,0.578087,34.5161,0.7524860415125489,0.7477051554176642,0.31091439164831597,0.4588769580103052,0.7288834461177781,0.5394075638261723,0.43783480092735677,0.4085431947873641,0.7576090181068446,0.0790248268703905,0.09646978691081366,0.014597091034634737,0.029408672633272355,0.5299600928282289,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.240153,0.202766,historical_bin_blend_v1,27.3243,63.1493,40.6697,64.8642,37.1223,37.1223,60,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.661389,0.447549,0.458877,0.52472,0.443234,0.316003,45.4919,25.3688,47.18,48.98,0.0,0.0,70.7077,70.7077,0.164487,53.3986,26.5452,43.5269,53.1996,32.6668,0.326668,0,0,WATCH,t_attack<0.55;t1_high_profit<0.50,professional_score_rule_guarded,55,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.0682170027718913,0.0682170027718913,up,high,0.92469,ehx:model_v1,-0.08458870184472127,0.004244133814359875,0.06599090601450304,0.1277376782146462,0.21657051387372894,32.877889370599604,35.93217781094707,38.220804359178274,40.65520029285632,44.43198495487673,0.7644992400735919,0.7644992400735919,65,78,78,0.5547873942747545,0.0,0.5478503592188213,,,,,,,,
54,20260624,20260624,20260625,20260626,002943.SZ,宇晶股份,机床制造,52.43,FULL,0,0,Outside TOP20,只观察不追,≤52.69,只观察不追,≤52.69,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤52.69,只观察不追,≤52.69,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.194321,0.194321,35.7292,35.7292,0.663616,0.663616,48.3284,48.3284,0.10548,26.5521,0.636689,33.2485,0.8303520177955906,0.873548126385845,0.27930797456559037,0.4184720154734685,0.7489481700289594,0.6161623864921478,0.49742546665245646,0.46640477726635193,0.7870459308094139,0.07890971941619163,0.09730088301307106,0.01104259628491232,0.04179707446027924,0.5572948923442138,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.22716,0.194321,historical_bin_blend_v1,25.0965,61.3235,39.8049,66.4372,35.6749,35.6749,65,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.710302,0.465199,0.418472,0.549762,0.428818,0.316277,55.7764,25.3688,60.65,74.65,0.292,0.0,76.5868,76.5868,0.22007,33.4589,43.7554,44.693,57.2869,31.5337,0.315337,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,59,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.07050453250539788,0.07050453250539788,up,high,0.969634,ehx:model_v1,-0.03883698853499784,0.02426708411577943,0.06813006304648188,0.11199304197718432,0.17509711462796274,50.43281013677607,53.717886645478245,56.12655263925801,58.64322124132875,62.46310492363892,0.8525999454468072,0.8525999454468072,54,61,61,0.6014357634012241,0.0,0.5462916917654723,,,,,,,,
55,20260624,20260624,20260625,20260626,003043.SZ,华亚智能,半导体,87.3,FULL,0,0,Outside TOP20,只观察不追,≤87.74,只观察不追,≤87.74,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤87.74,只观察不追,≤87.74,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.144706,0.144706,37.8654,37.8654,0.589858,0.589858,45.4548,45.4548,0.230672,35.7365,0.689732,41.8189,0.8375861961745742,0.9408680241540405,0.14225280573621174,0.39284672995450404,0.6225936637247775,0.4502242107290295,0.4379408104655163,0.4608640747208979,0.7948176792759877,0.08541424179859913,0.10225298517752149,0.003381596417878722,0.04853891713225691,0.4770091616532983,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.168779,0.144706,historical_bin_blend_v1,21.2766,50.8353,30.8825,65.6044,30.4984,30.4984,88,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.659222,0.456962,0.392847,0.506914,0.431341,0.321568,75.7908,25.3688,53.87,69.37,0.355,0.0,74.9701,74.9701,0.234444,21.2754,49.7014,42.5557,52.1145,31.486,0.31486,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,60,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.0843845027573993,0.0843845027573993,up,high,0.94584,ehx:model_v1,-0.0536678771181468,0.025785404727469166,0.08101254746445208,0.136239690201435,0.2156929720470524,82.73829761670709,89.5803392216373,94.66676709072095,100.04200552574117,108.31497685539996,0.838768024462099,0.838768024462099,79,37,37,0.6094127335883716,0.0,0.5508005142789528,,,,,,,,
56,20260624,20260624,20260625,20260626,603399.SH,永杉锂业,小金属,22.62,FULL,0,0,Outside TOP20,只观察不追,≤22.73,只观察不追,≤22.73,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,只观察不追,≤22.73,只观察不追,≤22.73,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,0.289388,0.289388,35.0176,35.0176,0.513507,0.513507,44.2417,44.2417,0.099897,26.3234,0.656582,33.4561,0.7420343797972737,0.9201191996050084,0.4906406665212627,0.40813802498273777,0.5124689733683627,0.5246717041236256,0.401330845877206,0.5193112325969634,0.6958710917464419,0.06907730978242556,0.08507260600084594,0.013756327177912928,0.03330197221289698,0.5126494563588941,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.373418,0.289388,historical_bin_blend_v1,31.6842,48.8183,26.7248,66.3078,35.4522,35.4522,66,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.577495,0.508743,0.408138,0.491563,0.481379,0.302501,67.3543,25.3688,60.65,74.65,0.292,0.0,76.4832,76.4832,0.227276,48.1789,33.9818,45.7236,51.6358,31.4496,0.314496,0,0,WATCH,t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50,professional_score_rule_guarded,61,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.07267821803691644,0.07267821803691644,up,high,0.965936,ehx:model_v1,-0.04025364310735717,0.02488284151033634,0.07015852867901107,0.11543421584768579,0.18057070046538048,21.727545372524002,23.18991097215778,24.26398129199505,25.38779854934064,27.09651633648366,0.8520299327219438,0.8520299327219438,85,47,47,0.6340293311882664,0.0,0.5547847377309912,,,,,,,,
57,20260624,20260624,20260625,20260626,688403.SH,汇成股份,半导体,36.2,FULL,0,0,Outside TOP20,只观察不追,≤36.38,只观察不追,≤36.38,观察池：t_attack<0.55;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_high_profit<0.50；若竞价弱于预期不追,只观察不追,≤36.38,只观察不追,≤36.38,观察池：t_attack<0.55;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_high_profit<0.50；若竞价弱于预期不追,0.201261,0.201261,42.2099,42.2099,0.627348,0.627348,45.8162,45.8162,0.067323,36.6932,0.601662,33.3818,0.7249875802516823,0.7477051554176642,0.31091439164831597,0.4588769580103052,0.7278302909547169,0.5339768568987177,0.42683479382254064,0.4710926472411775,0.7676945409574489,0.07776253307531784,0.09646978691081366,0.014597091034634737,0.029408672633272355,0.5219026276876375,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.237837,0.201261,historical_bin_blend_v1,26.9716,63.1313,35.53,66.436,35.8378,35.8378,63,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.654687,0.447007,0.458877,0.515787,0.470463,0.319858,41.1141,25.3688,47.18,48.98,0.0,0.0,71.9652,71.9652,0.170858,53.3986,26.5452,42.739,52.9405,30.9528,0.309528,0,0,WATCH,t_attack<0.55;t1_high_profit<0.50,professional_score_rule_guarded,63,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.06685190528600608,0.06685190528600608,up,high,0.969599,ehx:model_v1,-0.04167903819291428,0.021085320171763976,0.06471216726584025,0.10833901435991652,0.17110337272459591,34.722228777728894,36.971392540277044,38.620038971353424,40.34220265098191,42.95540530236709,0.8414603405643369,0.8414603405643369,74,84,84,0.6257793462625331,0.0,0.5616671736102662,,,,,,,,
58,20260624,20260624,20260625,20260626,002990.SZ,盛视科技,软件服务,66.0,FULL,0,0,Outside TOP20,只观察不追,≤66.33,只观察不追,≤66.33,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤66.33,只观察不追,≤66.33,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.120064,0.120064,38.0261,38.0261,0.604827,0.604827,45.6848,45.6848,0.048512,30.4758,0.614768,31.4086,0.84484285553728,0.8949819360728822,0.16616343890512447,0.4305959575403774,0.6603240874467177,0.591721174991355,0.4747818695434115,0.4293533524288155,0.7851111013923606,0.07760990842032853,0.09371157438347981,0.011406920965766764,0.057098870548930494,0.5211191968561057,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.130868,0.120064,historical_bin_blend_v1,20.1979,58.5552,31.7953,66.5193,30.7115,30.7115,86,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.672031,0.448833,0.430596,0.535704,0.436096,0.317054,55.7764,25.3688,58.39,72.89,0.313,0.0,76.3356,76.3356,0.225912,36.8814,68.7797,42.3794,58.6664,30.7131,0.307131,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,66,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.07050453250539788,0.07050453250539788,up,high,0.97198,ehx:model_v1,-0.0363849405305301,0.02527257251960921,0.06813006304648188,0.11098755357335455,0.172645066623495,63.64175636263029,67.68924566857048,70.65329914535626,73.74714595823951,78.43731797217315,0.8581913274657318,0.8581913274657318,77,62,62,0.5005612658709053,0.0,0.4664468894942491,,,,,,,,
59,20260624,20260624,20260625,20260626,603929.SH,亚翔集成,装修装饰,231.88,FULL,0,0,Outside TOP20,只观察不追,≤233.04,只观察不追,≤233.04,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤233.04,只观察不追,≤233.04,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.107776,0.107776,30.6096,30.6096,0.593502,0.593502,43.8834,43.8834,0.046431,32.3113,0.595506,31.277,0.8517639066464002,0.9364335421405702,0.14004849326533594,0.2947517758682657,0.6479549568855375,0.5945440387695585,0.47210401258459833,0.36776507436196215,0.7012391117888023,0.08231880199765282,0.10563737367490733,0.013749249232768853,0.06593079288109303,0.49405717803166815,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.111963,0.107776,historical_bin_blend_v1,16.1264,61.2098,21.6311,66.1603,26.013,26.013,97,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.665815,0.407111,0.294752,0.524183,0.453499,0.298437,36.3361,25.3688,47.18,48.98,0.0,0.0,71.7446,71.7446,0.162325,44.8605,85.6159,35.021,58.8321,30.5752,0.305752,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,68,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.06184048978192969,0.06184048978192969,up,high,0.961723,ehx:model_v1,-0.05573390109304034,0.012544271836134102,0.06000371359345383,0.10746315535077355,0.17574132827994923,219.30996520846216,234.80708645398988,246.21957277063387,258.1867478144986,276.43102290280393,0.8031059935065855,0.8031059935065855,91,89,89,0.5509262741706361,0.0,0.5117237446886761,,,,,,,,
60,20260624,20260624,20260625,20260626,605069.SH,正和生态,环境保护,14.74,FULL,0,0,Outside TOP20,只观察不追,≤14.81,只观察不追,≤14.81,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤14.81,只观察不追,≤14.81,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.353732,0.353732,46.3078,46.3078,0.448191,0.448191,47.9352,47.9352,0.250977,56.3252,0.604669,45.6131,0.8132977389064618,0.9216172641353569,0.5250736820481055,0.3962951836266532,0.4325844189832361,0.5601417272266359,0.35734468377196044,0.484589378689627,0.7165409111313709,0.0764288890180351,0.09199497449677242,0.013728377034541047,0.059526962552165184,0.5147646823758608,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.43071645679548415;t1_accept_brier=0.2832975581485154;t1_ret_spearman_ic=0.0008683850338727877,degraded,0.442845,0.353732,historical_bin_blend_v1,37.2328,45.0942,44.9275,65.0644,42.717,42.717,45,0.5787931803288419,0.0665063399480776,0.24385657980961786,0.11084389991346266,0.550421,0.528063,0.396295,0.436068,0.539568,0.324694,44.1294,25.3688,47.18,48.98,0.0,0.0,70.8679,70.8679,0.18584,42.533,73.7991,43.9528,50.2241,29.3614,0.293614,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,69,5511.0,0.25911812738160045,-0.011887766535768179,-0.020408163265306034,158.0,0.02866993286154963,257.0,0.04663400471783705,3297117946.5805902,0.2536884704994417,0.0,0.06809384830551395,0.06809384830551395,up,high,0.930412,ehx:model_v1,-0.08690925362268773,0.0032245489607006794,0.06587560962263977,0.12852667028457887,0.21866047286796889,13.51304659401988,14.787606565281072,15.743703324023278,16.761616780960814,18.342584156007632,0.7609012555060926,0.7609012555060926,57,81,81,0.5301271922553055,0.0,0.50517662344008,,,,,,,,
