rank,trade_date,base_date,buy_date,target_date,ts_code,name,晋阶,sector,close_T,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score,premium_final_score,premium_final_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_exclude_reason,premium_rank_mode,rank_premium_final,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,t1_up_rate,T+1上涨率,rank_limitup_continuation,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
53,20260703,20260703,20260706,20260707,002536.SZ,飞龙股份,1→2,汽车零部件,51.96,FULL,0,0,Outside TOP20,只观察不追,≤52.22,只观察不追,≤52.22,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤52.22,只观察不追,≤52.22,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.31175,0.31175,56.689,56.689,0.612546,0.612546,58.0556,58.0556,0.339498,45.2265,0.693027,50.6508,0.9221404175207799,0.9551151250952942,0.423115950307747,0.6433064839170085,0.5736882310561302,0.6058711635497693,0.6336464715023602,0.27987600613958435,0.5689616684178075,0.06188320665458026,0.09033072608854052,0.006601198885700709,0.03015387793091105,0.6369427931811543,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.398031,0.31175,historical_bin_blend_v1,39.6944,56.4981,65.4949,89.6101,52.5686,52.5686,25,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.699232,0.611253,0.643306,0.58155,0.379993,0.245528,55.4018,57.1394,60.65,74.65,0.292,0.0,89.3523,89.3523,0.188975,46.092,52.9615,54.9074,57.7262,40.6515,0.406515,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,52,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.07050453250539788,0.07050453250539788,up,high,0.961661,ehx:model_v1,-0.04798707473822662,0.02051499380000013,0.06813006304648188,0.11574513229296363,0.18424720083119162,49.525471702096446,53.036968305650035,55.62341550898048,58.33599565974984,62.47218343512969,0.8327511948800672,0.8327511948800672,24,66,66,0.6668240984236721,0.0,0.59381,,,,13.0,,,0.8607996419122683,
54,20260703,20260703,20260706,20260707,605189.SH,富春染织,3→4,纺织制造,16.05,FULL,0,0,Outside TOP20,只观察不追,≤16.13,只观察不追,≤16.13,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,只观察不追,≤16.13,只观察不追,≤16.13,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,0.302279,0.302279,37.1321,37.1321,0.491211,0.491211,43.4957,43.4957,0.099088,35.1723,0.60823,34.3366,0.7289788445897094,0.9612855740529419,0.5053323866411953,0.38438651649992955,0.4913178732969431,0.4676439744901832,0.3973622894328108,0.5454466843198943,0.5804752660066667,0.03237097272101424,0.07586893080598481,-0.002308018673240248,0.01217108565557738,0.4974049808383114,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.383459,0.302279,historical_bin_blend_v1,32.3963,45.8277,26.3533,65.0401,35.4184,35.4184,89,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.557786,0.51636,0.384387,0.474855,0.486926,0.2753,75.9259,57.1394,47.18,48.98,0.0,0.0,70.8485,70.8485,0.148213,38.9796,26.6518,46.7453,46.5129,40.6089,0.406089,0,0,WATCH,t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50,professional_score_rule_guarded,53,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.0846014507164138,0.0846014507164138,up,high,0.929717,ehx:model_v1,-0.06824966019112118,0.019924003973635473,0.08121259298285714,0.1425011819920788,0.23067484615683703,14.991137443435763,16.372987178182733,17.407853283998445,18.50812882581452,20.214167010382955,0.8142738480891647,0.8142738480891647,98,43,43,0.554782729165574,0.0,0.498543,,,,,,,,
55,20260703,20260703,20260706,20260707,300985.SZ,致远新能,1→2,通用设备,49.67,FULL,0,0,Outside TOP20,只观察不追,≤49.92,只观察不追,≤49.92,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤49.92,只观察不追,≤49.92,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.272698,0.272698,48.1781,48.1781,0.599045,0.599045,52.6904,52.6904,0.191683,44.7642,0.602428,40.3302,0.920563417748125,0.949712949062213,0.400636365064813,0.5045410254441466,0.5965679156785494,0.5435684111737182,0.6017865347940579,0.2460999772216628,0.5377347685359164,0.06126756628379467,0.08333682771468162,0.013304883953911599,0.0493994467053397,0.5985189176955215,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.33795,0.272698,historical_bin_blend_v1,33.5338,63.073,54.4624,65.5565,44.0958,44.0958,44,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.68907,0.545726,0.504541,0.599712,0.36394,0.235174,55.4018,57.1394,60.65,74.65,0.292,0.0,75.8822,75.8822,0.183808,56.4732,90.473,50.1617,63.4448,40.399,0.40399,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,55,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.07050453250539788,0.07050453250539788,up,high,0.944471,ehx:model_v1,-0.06373739416693454,0.014056407543399381,0.06813006304648188,0.12220371854956438,0.1999975202598997,46.602944925095315,50.37311179882752,53.171960129543116,56.12631904315925,60.66692455942353,0.8022882142008565,0.8022882142008565,40,70,70,0.6076421830935292,0.0,0.531674,,,,,,,,
56,20260703,20260703,20260706,20260707,600769.SH,祥龙电业,1→2,环境治理,21.78,FULL,0,0,Outside TOP20,只观察不追,≤21.89,只观察不追,≤21.89,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤21.89,只观察不追,≤21.89,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.289847,0.289847,37.6451,37.6451,0.543763,0.543763,45.813,45.813,0.092411,26.7555,0.631738,32.62,0.7485879914940807,0.9594400654805109,0.48087223073757396,0.4490483886912442,0.5200327276892265,0.46342715216850666,0.5255906980512967,0.4382200782575027,0.450398716740713,0.041836264873174774,0.07059024577196744,0.01967424209194976,0.03946341210221045,0.5359531049826389,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.364334,0.289847,historical_bin_blend_v1,32.7164,59.554,33.3278,65.9778,38.3077,38.3077,77,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.601114,0.534646,0.449048,0.577942,0.423464,0.222277,65.0636,57.1394,60.65,74.65,0.292,0.0,76.2193,76.2193,0.191684,69.4652,74.6352,47.8465,60.9012,39.9925,0.399925,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,56,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.07267821803691644,0.07267821803691644,up,high,0.956509,ehx:model_v1,-0.05010438379344047,0.02084344036038171,0.07015852867901107,0.11947361699764042,0.1904214411514639,20.715614378350942,22.23873432387391,23.362931588844045,24.54395850392648,26.34855826411931,0.8313638016390137,0.8313638016390137,80,58,58,0.5700760719883908,0.0,0.496776,,,,,,,,
57,20260703,20260703,20260706,20260707,301199.SZ,迈赫股份,1→2,自动化设,21.28,FULL,0,0,Outside TOP20,只观察不追,≤21.39,只观察不追,≤21.39,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤21.39,只观察不追,≤21.39,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.310982,0.310982,42.2681,42.2681,0.527552,0.527552,47.6238,47.6238,0.211713,45.0784,0.560509,41.8628,0.7436717238088885,0.9594400654805109,0.476193029985808,0.4039452448888132,0.5164587019732574,0.4559434195029806,0.5255906980512967,0.4402974609113213,0.45247418872916195,0.039321251699488406,0.07059024577196744,0.018580844488164442,0.03640936078315955,0.5254613314821882,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.396849,0.310982,historical_bin_blend_v1,33.8885,57.146,40.546,85.5272,42.736,42.736,55,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.588066,0.526017,0.403945,0.563518,0.432038,0.228573,65.0636,57.1394,60.65,74.65,0.292,0.0,86.7385,86.7385,0.194613,65.8361,65.3185,47.4781,58.9604,39.9618,0.399618,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,57,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.07267821803691644,0.07267821803691644,up,high,0.920744,ehx:model_v1,-0.13273468732150037,-0.013039995792179973,0.07015852867901107,0.1533570531502021,0.27305174467952464,18.6348405637352,21.004310292402245,22.826592479825585,24.80697137808458,27.961244018048642,0.7152454470715475,0.7152454470715475,68,57,57,0.5803297002285837,0.0,0.498598,,,,69.0,,,0.8200178166815973,
58,20260703,20260703,20260706,20260707,003011.SZ,海象新材,1→2,家居用品,20.9,FULL,0,0,Outside TOP20,只观察不追,≤21.00,只观察不追,≤21.00,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤21.00,只观察不追,≤21.00,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.31188,0.31188,38.3956,38.3956,0.529555,0.529555,46.7284,46.7284,0.216321,35.9181,0.622997,41.4625,0.7436641053068916,0.9594400654805109,0.476193029985808,0.40047346107974047,0.5230760204832853,0.4559434195029806,0.4690565543071653,0.4363323575124625,0.4634247496138454,0.03398078440000798,0.0680916314632862,0.018580844488164442,0.036725014709324856,0.5145240705849548,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.398231,0.31188,historical_bin_blend_v1,33.5034,57.7538,36.7411,87.3397,41.8293,41.8293,65,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.589506,0.52509,0.400473,0.549751,0.435787,0.230092,65.0636,57.1394,58.39,72.89,0.313,0.0,87.6135,87.6135,0.199402,65.8361,67.517,46.7234,58.9536,39.3416,0.393416,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,59,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.07267821803691644,0.07267821803691644,up,high,0.942561,ehx:model_v1,-0.06693355766804326,0.013942458346115946,0.07015852867901107,0.12637459901190617,0.20725061502606684,19.546878404977623,21.193438251239172,22.418974756971554,23.715379411093917,25.713079026763598,0.8000426768822115,0.8000426768822115,72,56,56,0.5978547697433213,0.0,0.509369,,,,62.0,,,0.8361542344539199,
59,20260703,20260703,20260706,20260707,002896.SZ,中大力德,1→2,通用设备,85.62,FULL,0,0,Outside TOP20,只观察不追,≤86.05,只观察不追,≤86.05,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤86.05,只观察不追,≤86.05,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.238933,0.238933,50.1826,50.1826,0.508833,0.508833,53.1218,53.1218,0.50289,51.6015,0.724484,59.4546,0.9108366002545436,0.9731651224327904,0.19305275200141359,0.49236618469913424,0.40665006200263887,0.5063773986097581,0.5611165644206451,0.3597910502784672,0.6241197811572229,0.057349522141182684,0.08073077635545829,-0.022048386442093032,0.04003360005879363,0.5175258303277983,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.286004,0.238933,historical_bin_blend_v1,31.084,41.0163,56.7762,88.2935,44.2816,44.2816,42,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.621394,0.535754,0.492366,0.503519,0.428175,0.271239,74.1204,57.1394,60.65,74.65,0.292,0.0,88.6343,88.6343,0.203304,12.4581,78.7135,48.7424,51.4274,38.8364,0.388364,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,60,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.0843845027573993,0.0843845027573993,up,high,0.962963,ehx:model_v1,-0.036492496369088565,0.032828352558455016,0.08101254746445208,0.12919674237044915,0.19851759129799396,82.55183543558343,88.47740894548792,92.84500112608853,97.4281947995832,104.42159388242644,0.8716081924500314,0.8716081924500314,37,44,44,0.651093576969106,0.0,0.564214,,,,28.0,,,0.8398423101834093,
60,20260703,20260703,20260706,20260707,002771.SZ,真视通,1→2,IT服务Ⅱ,13.87,FULL,0,0,Outside TOP20,只观察不追,≤13.94,只观察不追,≤13.94,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤13.94,只观察不追,≤13.94,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.339563,0.339563,36.6778,36.6778,0.516953,0.516953,48.3152,48.3152,0.393814,38.2292,0.675455,50.578,0.746948619664563,0.9667349775414519,0.4407627464071313,0.3564347726035436,0.4954135208911136,0.5047230141670979,0.4375376359581372,0.46998178533029394,0.5737344588691115,0.031910380997740316,0.07677245532695333,-0.001785937278181997,0.01883482162775279,0.49834425160924906,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.426678,0.339563,historical_bin_blend_v1,34.5321,47.7038,39.4141,88.8629,42.5785,42.5785,57,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.581352,0.521245,0.356435,0.507268,0.442484,0.261877,80.7407,57.1394,58.39,72.89,0.313,0.0,88.5008,88.5008,0.2076,40.0347,35.8176,46.9355,50.4168,38.8217,0.388217,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,62,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.08886636382169279,0.08886636382169279,up,high,0.947638,ehx:model_v1,-0.04751572965017764,0.030741407047673114,0.08513712184014219,0.13953283663261126,0.21778997333046343,13.226369214552406,14.30300480440211,15.10257646620688,15.946846067437946,17.24493035221419,0.8544413018893995,0.8544413018893995,62,34,34,0.5983435998221833,0.0,0.504008,,,,66.0,,,0.8568549025550146,
61,20260703,20260703,20260706,20260707,002747.SZ,埃斯顿,1→2,自动化设,44.77,FULL,0,0,Outside TOP20,只观察不追,≤44.99,只观察不追,≤44.99,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤44.99,只观察不追,≤44.99,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.237556,0.237556,43.6161,43.6161,0.568403,0.568403,50.1036,50.1036,0.159201,38.9467,0.623878,40.0411,0.9194609297883458,0.9433405931222597,0.3373224533773632,0.4672898922425916,0.5363683863546369,0.4458497963586151,0.5944981024637774,0.28319465238140906,0.4577136290184293,0.06219587538286813,0.07848239135229877,0.011437950613317087,0.039360797114697414,0.557397557801253,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.283886,0.237556,historical_bin_blend_v1,29.8769,56.2785,48.0215,88.4329,42.4816,42.4816,60,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.666699,0.51788,0.46729,0.563607,0.39563,0.217879,55.4018,57.1394,58.39,72.89,0.313,0.0,88.3737,88.3737,0.189487,51.1138,71.8969,47.2999,58.4438,38.4713,0.384713,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,63,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.07050453250539788,0.07050453250539788,up,high,0.960528,ehx:model_v1,-0.04998434285523971,0.01969599273340742,0.06813006304648188,0.11656413335955634,0.18624446894820473,42.58720812375948,45.660530749656985,47.926487920266666,50.30489586213848,53.93516845942286,0.828632439517923,0.828632439517923,50,71,71,0.6107298799470149,0.0,0.512887,,,,59.0,,,0.8432986149001983,
62,20260703,20260703,20260706,20260707,002715.SZ,登云股份,1→2,汽车零部件,14.73,FULL,0,0,Outside TOP20,只观察不追,≤14.80,只观察不追,≤14.80,观察池：t1_high_profit<0.50；若竞价弱于预期不追,观察池：t1_high_profit<0.50；若竞价弱于预期不追,只观察不追,≤14.80,只观察不追,≤14.80,观察池：t1_high_profit<0.50；若竞价弱于预期不追,观察池：t1_high_profit<0.50；若竞价弱于预期不追,0.399234,0.399234,60.0592,60.0592,0.545401,0.545401,55.839,55.839,0.285054,47.2852,0.663782,47.6287,0.8930768224070185,0.9703837217300082,0.6185189230165524,0.6857518274405914,0.5225004161920745,0.5176729101960355,0.5010762843356558,0.4298035940610529,0.4601765008067017,0.038160153911904235,0.08055337137165519,0.023867466437550187,0.02208421742710759,0.6276470491282039,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.518479,0.399234,historical_bin_blend_v1,47.0943,58.9545,66.0355,82.155,56.3396,56.3396,17,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.64275,0.662302,0.685752,0.547749,0.459786,0.232995,46.2727,57.1394,60.65,74.65,0.292,0.0,85.1682,85.1682,0.20058,78.8132,41.5801,56.9507,57.4504,37.7631,0.377631,0,0,WATCH,t1_high_profit<0.50,professional_score_rule_guarded,65,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.06809384830551395,0.06809384830551395,up,high,0.955256,ehx:model_v1,-0.05830968793587922,0.01495210551761076,0.06587560962263977,0.1167991137276688,0.1900609071811601,13.895659741149471,14.951899311162082,15.733022385540222,16.554953202441776,17.813331500259814,0.8085410865292918,0.8085410865292918,28,83,83,0.6422911031319656,0.0,0.580361,,,,21.0,,,0.749555154695721,
63,20260703,20260703,20260706,20260707,600391.SH,航发科技,1→2,航空装备,35.52,FULL,0,0,Outside TOP20,只观察不追,≤35.70,只观察不追,≤35.70,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤35.70,只观察不追,≤35.70,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.245671,0.245671,39.9554,39.9554,0.602513,0.602513,47.9282,47.9282,0.100573,33.8415,0.630452,36.6221,0.7860337321695563,0.8950961837040319,0.38028241758977466,0.44031357104412844,0.5992166521794035,0.4318751781354179,0.5874123207667807,0.34522523009901857,0.457384548290421,0.045672804420614374,0.06764766045331351,0.011851127156965699,0.03746744127441358,0.5422223987211713,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.29637,0.245671,historical_bin_blend_v1,29.6095,60.4311,40.2695,88.9216,40.7744,40.7744,68,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.653899,0.497581,0.440314,0.566287,0.414843,0.221149,48.1142,57.1394,58.39,72.89,0.313,0.0,88.7073,88.7073,0.193664,52.739,68.9373,45.9054,59.2242,36.4842,0.364842,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,66,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.0682170027718913,0.0682170027718913,up,high,0.967823,ehx:model_v1,-0.04390712998962147,0.020926045699991895,0.06599090601450304,0.11105576632901418,0.1758889420186287,33.994161460977764,36.27112476933203,37.94306793845758,39.69208051137369,42.35069619925846,0.8383481763109276,0.8383481763109276,65,81,81,0.5724316336943952,0.0,0.496817,,,,71.0,,,0.846889314705612,
64,20260703,20260703,20260706,20260707,600592.SH,龙溪股份,1→2,通用设备,16.12,FULL,0,0,Outside TOP20,只观察不追,≤16.20,只观察不追,≤16.20,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,只观察不追,≤16.20,只观察不追,≤16.20,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,0.344158,0.344158,41.7454,41.7454,0.509081,0.509081,47.4462,47.4462,0.266714,46.7054,0.69758,48.0656,0.7289788445897094,0.9612855740529419,0.5053323866411953,0.38438651649992955,0.4913178732969431,0.4676439744901832,0.3973622894328108,0.5564800662963003,0.5804752660066667,0.03237097272101424,0.07586893080598481,-0.002308018673240248,0.013407893671769406,0.4974049808383114,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.433747,0.344158,historical_bin_blend_v1,35.8729,46.5337,39.8621,87.6434,43.2542,43.2542,50,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.570652,0.531436,0.384387,0.480859,0.485322,0.273613,75.9259,57.1394,58.39,72.89,0.313,0.0,87.778,87.778,0.217893,38.9796,29.4199,47.962,48.3144,36.3293,0.363293,0,0,WATCH,t_attack<0.55;t1_accept<0.52;t1_high_profit<0.50,professional_score_rule_guarded,69,5516.0,0.6874546773023931,0.011162067442897336,0.012139967264920393,174.0,0.03154459753444525,347.0,0.06290790427846266,3205261678.23458,0.5713937968448013,0.0,0.0846014507164138,0.0846014507164138,up,high,0.94213,ehx:model_v1,-0.05752469316652155,0.02432189094609402,0.08121259298285714,0.13810329501962026,0.21994987913223735,15.218869066321092,16.51687570154674,17.483775385548594,18.507277481278667,20.085750156611926,0.832187932069582,0.832187932069582,69,42,42,0.5874205011234404,0.0,0.514065,,,,57.0,,,0.8410587695194531,
